x1,y1,x2,y2,x3,y3,h,k
45.19500910163664,-64.10570340499227,75.86070055264868,-44.73305938812314,-41.981544842129416,22.66108188474464,24.638720922542575,2.419684490778728
-63.506288340155436,-59.845238931086875,-42.37835680068379,-73.83905182587091,-69.90590836477845,3.189719839000661,-24.638886782240764,-24.049493725924933
-116.14770928023258,-37.39894255202651,-112.73339779252693,0.04912972935570296,-39.15679990719407,-96.49105903921927,-45.43131871824495,-24.957019183056683
-60.01113069659873,-45.82502471086767,-32.53687194583094,-60.416457944141655,4.816329619606043,5.7526195779054445,-28.25755259005156,-19.20108655128948
47.77436427858155,-93.85249221015115,112.16418071976344,42.194849331412236,-36.3360191243122,-10.266332273963313,47.184456115176786,-10.32484142953718
21.440394848166573,-46.95659276796541,30.82094334398859,-13.41669489814157,48.571674054921495,-21.791255078910137,32.8562818428844,-32.07361532851486
-13.166977582359882,-32.73993462316586,-33.463126880767184,58.83478245376587,-10.743071108976839,-30.745738453521206,-44.698698911631105,8.311000021431362
-23.774701822942266,84.84424872659733,-37.705636742409794,3.851597273983139,68.94683699292979,-34.8544804798787,33.35313940248804,33.32062454044828
59.0740203962463,21.267092751632944,6.973537742112389,87.37923622896437,-54.17848229291574,69.49618503578908,-7.263281326322179,22.57006641610171
-21.876747422867687,8.543815289837864,-17.190877672585117,1.8883338475831186,-27.269591734324823,13.430088611343585,-48.19864697192091,-14.96177220858526
7.591470080072193,12.456432571330817,-72.62749389614132,56.525038981740686,-55.67910275703255,0.3904985271736206,-30.199204606147234,38.69486840310621
-12.638571864582655,42.9061925536628,-5.466907960573368,-128.9819807136291,65.29760942257386,-135.85995424015263,38.806496154355145,-41.04740090281145
33.769145847629176,-71.04698472372009,68.96024917600747,23.41564191144065,-83.197934967346,-22.23053320053451,-6.241888963995024,-2.3733298471594324
-56.45487520033671,1.3599282607655296,-55.81475108943261,1.9215591936940586,-62.70761895555622,-19.02059969748998,-42.96458601489559,-13.931896789586972
3.315457647038593,71.54853758868398,-37.2286118080327,100.3660051713763,6.605458189324057,32.1434624673374,-44.106381983239004,47.75334970021753
-18.449352734839525,38.615866832385315,-7.726411922417507,48.254448057924606,-17.667414904873606,60.00045874790028,-18.394457178964295,49.33714025410568
-46.40155781041411,-38.06053005570681,122.75985763440976,14.281056550453373,114.89099651488624,43.704385575276966,32.631789334373934,6.018485097420026
-1.998210428437261,-5.435014829126123,3.628288939775335,-29.47725705189903,8.568050331907385,-16.0374441526459,-4.77437717285293,-18.768919239540203
-39.650892187627946,8.409043700676305,47.174722785891845,-79.71630097865136,-19.435084716413932,-47.631897796080715,48.751065111673114,8.670608141300804
-19.419587524955734,-75.5481615780723,-50.10053895745272,66.18501070488763,32.720095225108324,-24.75375155673708,-37.14179470599291,-5.202048371037002
-45.70272690867118,-1.4668104648838856,-35.751013049646026,-22.103118774967594,21.612288525090303,26.291180224348377,-8.499516595506492,3.7844615355852014
0.02890210393027737,-50.517337350929346,7.822911741167324,106.79642843476033,-44.74417311131417,76.53559957405706,18.55096595542578,27.424055973867397
3.1375443818748834,98.13181556675724,-61.32395107746464,77.38548065837394,-17.580985249937417,-42.63297733278912,-9.907689962736399,28.14325305583931
82.57980610897117,16.182691038915575,3.3406586740424826,0.13618847116293825,17.67717079307077,79.42509735264895,37.55228071066614,34.89480628687009
13.227411488106283,-11.075502440070451,-47.9818927555644,-47.111973958156,-6.375345287608375,81.30284149745442,-48.67362657645341,24.05681930672739
-120.15124272523795,28.40947551168154,-118.59977230330398,51.683640425043556,-119.98217169995527,42.3824369283245,-33.81642803748646,34.290911821982036
-107.67790985286989,29.575645354903752,-113.04509296553672,-12.40656956714811,-35.27039560032774,-85.80005516846438,-29.499024277514106,-1.7562767140017357
6.339437279821108,15.462423400955245,-28.466121061674468,11.189365362613326,-26.132946627896683,7.5961742148613824,-11.822214133276553,19.535869173696156
-13.711894328335603,100.7947703781485,-45.29092025922209,91.39147266500713,-55.49397537350867,-4.090551099859397,-12.69616607735886,39.61741422379822
-24.483599419877322,-62.12869762299937,-40.61769772706797,-42.26781199013582,-33.028847486126516,-34.42420025253926,-27.09960003425983,-47.75843628711063
34.15117275112992,91.5702453276285,61.71419770141589,73.8596199033009,-17.78698697979848,20.659692309771444,23.5904074047898,44.823275343124834
65.5414838696493,9.051328706940337,36.10235677749575,-72.06507445936415,57.180802229683025,-45.23239070147665,-21.293471103907592,-5.320714024058262
-31.08813530053677,-33.26106616502776,-18.2947464217305,-30.666801579722687,-18.18673365660567,-25.502735190013354,-25.518451745686434,-27.906797194869924
15.904769047369793,-56.39677402188855,22.313317059172736,-45.97507709726306,-1.657173063325983,-68.33950393063802,-14.418370569013817,-30.66718981228925
51.72278283398047,-18.869186331249118,-65.00545150087012,138.57747799362537,-67.59339419211348,137.27943749991456,-21.52014327709245,48.82588169190029
-17.610206550515713,36.877941251898974,2.913606235992465,18.808393824962714,-29.762715492528027,24.505297776380544,-13.593001521119973,20.783928600898506
23.723156935089804,29.87348956540151,-26.508695851484646,35.358868770338475,-63.0449378083223,-45.21967448572956,-7.35962463904459,-21.899590503655364
60.885194763664934,33.207277519571115,-18.2083945177487,-89.01563995644288,114.04811522967903,-88.69115801250787,47.812971437388,-45.041523484044575
44.06389888434477,75.04469354625068,19.25116397358644,49.55334208764935,31.963264233280647,26.124986378720088,45.602765792892356,48.70778734077321
-36.461884887181554,76.52698097318438,-61.49128746008062,-30.06519629067692,15.776936717236028,72.35206790486606,-15.034511310293354,15.266270646710964
-40.76980865577267,57.155862206262675,32.9911151276076,35.268517602481616,-60.59598666772135,-137.5843425069772,-30.155177191597392,-42.30672788880675
-65.69255683468994,-5.459320811912466,-69.03652607496332,-7.336286246430195,-52.65003548629933,-0.9784248994184463,-42.99002344382943,-49.965163818501935
33.27805847801885,-89.8318240084519,-1.5482903683007434,-101.29519796147825,53.61358677341337,-72.07287283628912,-8.39643397273376,-21.700969997088638
19.379753626420587,-122.61216403098113,-115.88421747378783,-58.325388802503994,-75.64498126978202,-114.45092351774788,-20.746274215158124,-32.59341788667672
48.439338403299004,-8.61100618367676,57.68782302225062,13.70723405682683,23.339364203152027,-24.318300798268837,13.97265587563301,18.673994079932186
17.036302888765878,-4.139867069582155,19.710591443200386,-9.328582095942249,20.96620213794945,12.700425988035997,33.1360240243702,0.948809191751856
13.767932293294013,-19.56962299791866,14.551331107555763,-19.041240992367218,26.15729288416987,-20.420870245007634,19.495550129408272,-26.9304169590731
-58.82660766945721,13.173660955357015,-52.198137393296506,16.084495078992685,-94.74989856565647,-39.204416398427206,-29.036337259188393,-45.75485751237135
65.97494228583545,24.447444780662035,-108.6202130865068,-60.18797818685328,-121.23089806863409,-29.930897069111374,-26.08824307095956,-8.035214640539458
73.9363243527202,45.395966394965136,46.747765615471714,61.98051983532036,71.0703632496231,8.503236068921302,45.31959415928306,29.056821399185424
-75.77386113930683,35.77577373848027,53.54315719640515,-76.2185804221082,96.20462535448104,7.407214047462412,6.722346128708281,0.3810055949856732
4.5176329876676915,68.97341909961702,-95.44081781805019,64.77165863513588,-41.42705987115462,-25.46791327734723,-44.087713938166864,34.22744148139215
40.498403078639484,-85.243807110598,-116.7939277056672,32.04582012565129,-9.317615439640099,-121.9033050508141,-39.59017482534617,-28.5524880181065
-23.65176392263792,32.75964118242004,-19.120717183759943,33.89124772676197,-15.161182422657065,20.679389583892895,-19.696865455352828,26.516504106521737
-26.054760492173276,-23.047963686715626,-41.0312070282336,60.432506047877524,-63.06894173909351,58.71713426504583,-48.659561397573455,15.985826674535915
-31.076684407253893,40.02595335455985,74.68792301865082,-35.80932371723753,86.13828532287671,-14.32917146331194,23.918528554117387,5.044660640576751
-118.97832517232627,-50.31136626594775,66.82804349434795,17.86304405497434,-77.03845682741714,70.96072614323938,-26.789869157010738,-14.306372031274229
50.83755617217879,-24.133956098596684,11.53408724038563,-35.024758645896924,57.97732450477737,-52.55974483729776,34.954328887618146,-43.24495257104994
4.443356551390593,145.531717253789,-105.56874428466858,42.66467709871871,72.74136968283915,108.9467168960991,-5.152826305086236,45.535844825288564
55.67428608610598,9.073007771839164,55.62415596244358,9.129702992097267,50.95648067512682,-24.959468888114127,28.73815564614324,-4.544102268531034
-15.466994658337923,10.708994708256135,-18.846689028612968,10.74513296250956,-18.92528132719082,10.674071257687839,-17.190648493295114,9.06007888230684
-61.70935496374952,-52.47739279318205,39.40244301632461,78.36818373957064,16.875275066594813,-65.8566696563579,-10.276876579771574,12.269869833863552
